Número Emenda,Data Criação,Município,CNPJ,Nome Responsável,Cargo Responsável,LOA 2026 Check,Âmbito,Tipo Emenda,Tipo Emenda Outro,Fundamento Legal,Autor,Número Emenda,Objeto,Finalidade,Função,Destinação,Órgão Beneficiário,Localidade Beneficiada,Instrumento Jurídico,Possui Cronograma,Prazo Aplicação,Valor,Valor Autorizado,% RCL,Conta Específica,Número Conta,Portal Transparência Check,Divulgação Tempo Real,Link Portal,Monitoramento Check,Status,Prioridade,Latitude,Longitude,Categoria,Fornecedor,Número Licitação,Código de Aplicação,Código Aplicação Variável,SubFunção
042.13.29.2026,,PREFEITURA DO MUNICÍPIO DE OSASCO,46.523.171/0001-04,,,Sim,Municipal,Emendas de bancada/bloco,,Decreto 14551/2025 / Lei 13019/ 2014 /Substitutivo 10/2025 ao Projeto de Lei 200/2152,Heber Rocha Farias,042.13.29.2026,Implantação de um cursinho preparatório gratuíto para jovens e adolescentes em situação de vulnerabilidade social de Osasco,,,CUSTEIO,,,,Ainda não tem processo administrativo aberto por estar em fase inicial,31/12/2026,"R$ 300.000,00","R$ 300.000,00","1,20%",,113143-5,sim,sim,,,Não Inciada,,,,14,,,804,,
035.13.09.2026,,PREFEITURA DO MUNICÍPIO DE OSASCO,46.523.171/0001-04,,,Sim,Municipal,Emendas de bancada/bloco,,Decreto 14551/2025 / Lei 13019/ 2014 /Substitutivo 10/2025 ao Projeto de Lei 200/2152,Heber Rocha Farias,035.13.09.2026,Aquisição de um aparelho para CAF (Cirurgia de Alta Frequência) para Unidade de Atenção Especializada em Saúde,,,INVESTIMENTO,,,,Ainda não tem processo administrativo aberto por estar em fase inicial,31/12/2026,"R$ 23.580,00","R$ 23.580,00","1,20%",,113143-5,sim,sim,,,Não Inciada,,,,10,,,804,,
040.13.09.2026,,PREFEITURA DO MUNICÍPIO DE OSASCO,46.523.171/0001-04,,,Sim,Municipal,Emendas de bancada/bloco,,Decreto 14551/2025 / Lei 13019/ 2014 /Substitutivo 10/2025 ao Projeto de Lei 200/2152,Heber Rocha Farias,040.13.09.2026,"Aquisição de equipamentos, materiais permanentes e de consumo para a realização de exames e atendimentos do laboratório de IST/AIDS de Osasco",,,CUSTEIO,,,,Ainda não tem processo administrativo aberto por estar em fase inicial,31/12/2026,"R$ 100.000,00","R$ 100.000,00","1,20%",,113143-5,sim,sim,,,Não Inciada,,,,10,,,804,,
055.21.20.2026,,PREFEITURA DO MUNICÍPIO DE OSASCO,46.523.171/0001-04,,,Sim,Municipal,Emendas de bancada/bloco,,Decreto 14551/2025 / Lei 13019/ 2014 /Substitutivo 10/2025 ao Projeto de Lei 200/2152,Stephane Carolina Rossi de Almeida Magdesian,055.21.20.2026,Aquisição de colete à prova de balas para a GCM,,,INVESTIMENTO,,,,Ainda não tem processo administrativo aberto por estar em fase inicial,31/12/2026,"R$ 100.000,00","R$ 100.000,00","1,20%",,113143-5,sim,sim,,,Não Inciada,,,,6,,,804,,
052.02.14.2026,,PREFEITURA DO MUNICÍPIO DE OSASCO,46.523.171/0001-04,,,Sim,Municipal,Emendas de bancada/bloco,,Decreto 14551/2025 / Lei 13019/ 2014 /Substitutivo 10/2025 ao Projeto de Lei 200/2152,Batista de Sousa Moreira,052.02.14.2026,"Serviço de convivência e fortalecimento de vínculos (SCFV), reforma e ampliação da infraestrutura física, da aquisição de veículo para transporte e oficinas socioassistenciais",,,CUSTEIO,,,,Ainda não tem processo administrativo aberto por estar em fase inicial,31/12/2026,"R$ 809.668,85","R$ 809.668,85","1,20%",,113143-5,sim,sim,,,Não Inciada,,,,8,,,804,,
038.13.09.2026,,PREFEITURA DO MUNICÍPIO DE OSASCO,46.523.171/0001-04,,,Sim,Municipal,Emendas de bancada/bloco,,Decreto 14551/2025 / Lei 13019/ 2014 /Substitutivo 10/2025 ao Projeto de Lei 200/2152,Heber Rocha Farias,038.13.09.2026,Aquisição de um equipamento de Histeroscópio para a rede municipal de saúde de Osasco,,,INVESTIMENTO,,,,Ainda não tem processo administrativo aberto por estar em fase inicial,31/12/2026,"R$ 375.000,00","R$ 375.000,00","1,20%",,113143-5,sim,sim,,,Não Inciada,,,,10,,,804,,
053.02.30.2026,,PREFEITURA DO MUNICÍPIO DE OSASCO,46.523.171/0001-04,,,Sim,Municipal,Emendas de bancada/bloco,,Decreto 14551/2025 / Lei 13019/ 2014 /Substitutivo 10/2025 ao Projeto de Lei 200/2152,Batista de Sousa Moreira,053.02.30.2026,"Atendimento Multidiciplinar para crianças, jovens e adolescentes em situação de vulnerabilidade.",,,CUSTEIO,,,,Ainda não tem processo administrativo aberto por estar em fase inicial,31/12/2026,"R$ 25.000,00","R$ 25.000,00","1,20%",,113143-5,sim,sim,,,Não Inciada,,,,14,,,804,,
058.21.14.2026,,PREFEITURA DO MUNICÍPIO DE OSASCO,46.523.171/0001-04,,,Sim,Municipal,Emendas de bancada/bloco,,Decreto 14551/2025 / Lei 13019/ 2014 /Substitutivo 10/2025 ao Projeto de Lei 200/2152,Stephane Carolina Rossi de Almeida Magdesian,058.21.14.2026,Oferecer atividades socioeducativas e culturais gratuitas para crianças e adolescentes,,,CUSTEIO,,,,Ainda não tem processo administrativo aberto por estar em fase inicial,31/12/2026,"R$ 100.000,00","R$ 100.000,00","1,20%",,113143-5,sim,sim,,,Não Inciada,,,,8,,,804,,
039.13.16.2026,,PREFEITURA DO MUNICÍPIO DE OSASCO,46.523.171/0001-04,,,Sim,Municipal,Emendas de bancada/bloco,,Decreto 14551/2025 / Lei 13019/ 2014 /Substitutivo 10/2025 ao Projeto de Lei 200/2152,Heber Rocha Farias,039.13.16.2026,"Implantação de totens de segurança com tecnologia integrada, cameras de videomonitoramento e giroflex em pontos estratégicos de grande circulação",,,INVESTIMENTO,,,,Ainda não tem processo administrativo aberto por estar em fase inicial,31/12/2026,"R$ 221.668,85","R$ 221.668,85","1,20%",,113143-5,sim,sim,,,Não Inciada,,,,4,,,804,,
041.13.09.2026,,PREFEITURA DO MUNICÍPIO DE OSASCO,46.523.171/0001-04,,,Sim,Municipal,Emendas de bancada/bloco,,Decreto 14551/2025 / Lei 13019/ 2014 /Substitutivo 10/2025 ao Projeto de Lei 200/2152,Heber Rocha Farias,041.13.09.2026,"Reforma e implantação da Sala Sensorial Multidisciplinar, com aquisição de equipamentos e acessórios multisenssoriais",,,CUSTEIO,,,,Ainda não tem processo administrativo aberto por estar em fase inicial,31/12/2026,"R$ 282.498,88","R$ 282.498,88","1,20%",,113143-5,sim,sim,,,Não Inciada,,,,10,,,804,,
056.02.14.2026,,PREFEITURA DO MUNICÍPIO DE OSASCO,46.523.171/0001-04,,,Sim,Municipal,Emendas de bancada/bloco,,Decreto 14551/2025 / Lei 13019/ 2014 /Substitutivo 10/2025 ao Projeto de Lei 200/2152,Batista de Sousa Moreira,056.02.14.2026,Promover o desenvolvimento integral de crianças e adolescentes do Serviço de Convivência e Fortalecimento de Vínculos,,,CUSTEIO,,,,Ainda não tem processo administrativo aberto por estar em fase inicial,31/12/2026,"R$ 40.000,00","R$ 40.000,00","1,20%",,113143-5,sim,sim,,,Não Inciada,,,,8,,,804,,
059.21.14.2026,,PREFEITURA DO MUNICÍPIO DE OSASCO,46.523.171/0001-04,,,Sim,Municipal,Emendas de bancada/bloco,,Decreto 14551/2025 / Lei 13019/ 2014 /Substitutivo 10/2025 ao Projeto de Lei 200/2152,Stephane Carolina Rossi de Almeida Magdesian,059.21.14.2026,"Aquisição de veículo para a realização de buscas de cestas básicas, banco de alimentos e outros donativos",,,INVESTIMENTO,,,,Ainda não tem processo administrativo aberto por estar em fase inicial,31/12/2026,"R$ 100.000,00","R$ 100.000,00","1,20%",,113143-5,sim,sim,,,Não Inciada,,,,8,,,804,,
060.21.30.2026,,PREFEITURA DO MUNICÍPIO DE OSASCO,46.523.171/0001-04,,,Sim,Municipal,Emendas de bancada/bloco,,Decreto 14551/2025 / Lei 13019/ 2014 /Substitutivo 10/2025 ao Projeto de Lei 200/2152,Stephane Carolina Rossi de Almeida Magdesian,060.21.30.2026,Aquisição de veículo para a secretaria da pessoa com deficiência.,,,INVESTIMENTO,,,,Ainda não tem processo administrativo aberto por estar em fase inicial,31/12/2026,"R$ 100.000,00","R$ 100.000,00","1,20%",,113143-5,sim,sim,,,Não Inciada,,,,4,,,804,,
002.06.14.2026,,PREFEITURA DO MUNICÍPIO DE OSASCO,46.523.171/0001-04,,,Sim,Municipal,Emendas de bancada/bloco,,Decreto 14551/2025 / Lei 13019/ 2014 /Substitutivo 10/2025 ao Projeto de Lei 200/2152,Elsa Natal de Oliveira,002.06.14.2026,"Fortalecimento de vínculos por meio de espaços de encontro, escuta e troca entre indivíduos, familia e comunidade, por meio de atividades socioeducativas, culturais, esportivas e de lazer.",,,AMBOS,,,,Ainda não tem processo administrativo aberto por estar em fase inicial,31/12/2026,"R$ 400.000,00","R$ 400.000,00","1,20%",,113143-5,sim,sim,,,Não Inciada,,,,8,,,804,,
003.06.12.2026,,PREFEITURA DO MUNICÍPIO DE OSASCO,46.523.171/0001-04,,,Sim,Municipal,Emendas de bancada/bloco,,Decreto 14551/2025 / Lei 13019/ 2014 /Substitutivo 10/2025 ao Projeto de Lei 200/2152,Elsa Natal de Oliveira,003.06.12.2026,Oficinas de Artes Marciais para crianças e adolescentes,,,CUSTEIO,,,,Ainda não tem processo administrativo aberto por estar em fase inicial,31/12/2026,"R$ 100.000,00","R$ 100.000,00","1,20%",,113143-5,sim,sim,,,Não Inciada,,,,27,,,804,,
097.03.11.2026,,PREFEITURA DO MUNICÍPIO DE OSASCO,46.523.171/0001-04,,,Sim,Municipal,Emendas de bancada/bloco,,Decreto 14551/2025 / Lei 13019/ 2014 /Substitutivo 10/2025 ao Projeto de Lei 200/2152,Carmônio Gonçalves Bastos,097.03.11.2026,"Melhoria na praça localizada no ponto final do Jd. Açucará (Rua Imigrantes, 248) e na Praça Laurindo de Queiróz, em Presidente Altino",,,CUSTEIO,,,,Ainda não tem processo administrativo aberto por estar em fase inicial,31/12/2026,"R$ 120.000,00","R$ 120.000,00","1,20%",,113143-5,sim,sim,,,Não Inciada,,,,4,,,804,,
127.03.09.2026,,PREFEITURA DO MUNICÍPIO DE OSASCO,46.523.171/0001-04,,,Sim,Municipal,Emendas de bancada/bloco,,Decreto 14551/2025 / Lei 13019/ 2014 /Substitutivo 10/2025 ao Projeto de Lei 200/2152,Carmônio Gonçalves Bastos,127.03.09.2026,"Tratamento fisioterapêutico aquático acessível utilizando os benefícios da hidroterapia para reabilitação física, melhora da mobilidade, alivio da dor e promoção de bem estar.",,,AMBOS,,,,Ainda não tem processo administrativo aberto por estar em fase inicial,31/12/2026,"R$ 100.000,00","R$ 100.000,00","1,20%",,113143-5,sim,sim,,,Não Inciada,,,,10,,,804,,
128.03.14.2026,,PREFEITURA DO MUNICÍPIO DE OSASCO,46.523.171/0001-04,,,Sim,Municipal,Emendas de bancada/bloco,,Decreto 14551/2025 / Lei 13019/ 2014 /Substitutivo 10/2025 ao Projeto de Lei 200/2152,Carmônio Gonçalves Bastos,128.03.14.2026,Serviço de convivêcia e fortalecimento de vínculos para criança e idosos,,,CUSTEIO,,,,Ainda não tem processo administrativo aberto por estar em fase inicial,31/12/2026,"R$ 100.000,00","R$ 100.000,00","1,20%",,113143-5,sim,sim,,,Não Inciada,,,,8,,,804,,
129.03.12.2026,,PREFEITURA DO MUNICÍPIO DE OSASCO,46.523.171/0001-04,,,Sim,Municipal,Emendas de bancada/bloco,,Decreto 14551/2025 / Lei 13019/ 2014 /Substitutivo 10/2025 ao Projeto de Lei 200/2152,Carmônio Gonçalves Bastos,129.03.12.2026,Fortalecimento do Judô pela secretaria de Esportes,,,AMBOS,,,,Ainda não tem processo administrativo aberto por estar em fase inicial,31/12/2026,"R$ 50.000,00","R$ 50.000,00","1,20%",,113143-5,sim,sim,,,Não Inciada,,,,27,,,804,,
139.03.09.2026,,PREFEITURA DO MUNICÍPIO DE OSASCO,46.523.171/0001-04,,,Sim,Municipal,Emendas de bancada/bloco,,Decreto 14551/2025 / Lei 13019/ 2014 /Substitutivo 10/2025 ao Projeto de Lei 200/2152,Carmônio Gonçalves Bastos,139.03.09.2026,Aquisição de insumos e equipamentos para o centro de especialidades odontologicas,,,CUSTEIO,,,,Ainda não tem processo administrativo aberto por estar em fase inicial,31/12/2026,"R$ 70.000,00","R$ 70.000,00","1,20%",,113143-5,sim,sim,,,Não Inciada,,,,10,,,804,,
121.01.17.2026,,PREFEITURA DO MUNICÍPIO DE OSASCO,46.523.171/0001-04,,,Sim,Municipal,Emendas de bancada/bloco,,Decreto 14551/2025 / Lei 13019/ 2014 /Substitutivo 10/2025 ao Projeto de Lei 200/2152,Alexandre de Jesus Capriotti,121.01.17.2026,Ações de Castração e Microchipagem de animais para controle da população e promoção de bem estar animal.,,,CUSTEIO,,,,Ainda não tem processo administrativo aberto por estar em fase inicial,31/12/2026,"R$ 161.668,85","R$ 161.668,85","1,20%",,113143-5,sim,sim,,,Não Inciada,,,,18,,,804,,
122.01.12.2026,,PREFEITURA DO MUNICÍPIO DE OSASCO,46.523.171/0001-04,,,Sim,Municipal,Emendas de bancada/bloco,,Decreto 14551/2025 / Lei 13019/ 2014 /Substitutivo 10/2025 ao Projeto de Lei 200/2152,Alexandre de Jesus Capriotti,122.01.12.2026,Promover inclusão social e desenvolvimento integral de crianças e adolescentes por meio de aulas de Basquete gratuitas.,,,CUSTEIO,,,,Ainda não tem processo administrativo aberto por estar em fase inicial,31/12/2026,"R$ 100.000,00","R$ 100.000,00","1,20%",,113143-5,sim,sim,,,Não Inciada,,,,27,,,804,,
123.01.12.2026,,PREFEITURA DO MUNICÍPIO DE OSASCO,46.523.171/0001-04,,,Sim,Municipal,Emendas de bancada/bloco,,Decreto 14551/2025 / Lei 13019/ 2014 /Substitutivo 10/2025 ao Projeto de Lei 200/2152,Alexandre de Jesus Capriotti,123.01.12.2026,"Melhores condições para equipes esportivas que representam o municipio de Osasco, subsídio de trasnsporte, materiais esportivos, premiação, alimentação, compra de material de consumo e material permanente.",,,CUSTEIO,,,,Ainda não tem processo administrativo aberto por estar em fase inicial,31/12/2026,"R$ 25.000,00","R$ 25.000,00","1,20%",,113143-5,sim,sim,,,Não Inciada,,,,27,,,804,,
124.01.15.2026,,PREFEITURA DO MUNICÍPIO DE OSASCO,46.523.171/0001-04,,,Sim,Municipal,Emendas de bancada/bloco,,Decreto 14551/2025 / Lei 13019/ 2014 /Substitutivo 10/2025 ao Projeto de Lei 200/2152,Alexandre de Jesus Capriotti,124.01.15.2026,"Comunicação visual para demandas de aquisição, instalação de faixas, banners, adesivos e demendas do bem estar animal.",,,CUSTEIO,,,,Ainda não tem processo administrativo aberto por estar em fase inicial,31/12/2026,"R$ 300.000,00","R$ 300.000,00","1,20%",,113143-5,sim,sim,,,Não Inciada,,,,4,,,804,,
061.21.09.2026,,PREFEITURA DO MUNICÍPIO DE OSASCO,46.523.171/0001-04,,,Sim,Municipal,Emendas de bancada/bloco,,Decreto 14551/2025 / Lei 13019/ 2014 /Substitutivo 10/2025 ao Projeto de Lei 200/2152,Stephane Carolina Rossi de Almeida Magdesian,061.21.09.2026,Qualificação das atividades de reabilitaçao com aquisição de novos equipamentos para o Centro de Reabilitação AACD,,,INVESTIMENTO,,,,Ainda não tem processo administrativo aberto por estar em fase inicial,31/12/2026,"R$ 200.000,00","R$ 200.000,00","1,20%",,113143-5,sim,sim,,,Não Inciada,,,,10,,,804,,
062.21.36.2026,,PREFEITURA DO MUNICÍPIO DE OSASCO,46.523.171/0001-04,,,Sim,Municipal,Emendas de bancada/bloco,,Decreto 14551/2025 / Lei 13019/ 2014 /Substitutivo 10/2025 ao Projeto de Lei 200/2152,Stephane Carolina Rossi de Almeida Magdesian,062.21.36.2026,Programa Familias fortes para atendimentos de famílias vulneráveis do municipio de Osasco.,,,CUSTEIO,,,,Ainda não tem processo administrativo aberto por estar em fase inicial,31/12/2026,"R$ 100.000,00","R$ 100.000,00","1,20%",,113143-5,sim,sim,,,Não Inciada,,,,14,,,804,,
063.21.32.2026,,PREFEITURA DO MUNICÍPIO DE OSASCO,46.523.171/0001-04,,,Sim,Municipal,Emendas de bancada/bloco,,Decreto 14551/2025 / Lei 13019/ 2014 /Substitutivo 10/2025 ao Projeto de Lei 200/2152,Stephane Carolina Rossi de Almeida Magdesian,063.21.32.2026,Aquisição de equipamentos para ampliação da capacidade de atendimento para mulheres em situação de vulnerabilidade e violência doméstica.,,,INVESTIMENTO,,,,Ainda não tem processo administrativo aberto por estar em fase inicial,31/12/2026,"R$ 62.160,00","R$ 62.160,00","1,20%",,113143-5,sim,sim,,,Não Inciada,,,,14,,,804,,
064.21.14.2026,,PREFEITURA DO MUNICÍPIO DE OSASCO,46.523.171/0001-04,,,Sim,Municipal,Emendas de bancada/bloco,,Decreto 14551/2025 / Lei 13019/ 2014 /Substitutivo 10/2025 ao Projeto de Lei 200/2152,Stephane Carolina Rossi de Almeida Magdesian,064.21.14.2026,Capacitação sobre empreendedorismo para mulheres em situação de vulnerabilidade social.,,,AMBOS,,,,Ainda não tem processo administrativo aberto por estar em fase inicial,31/12/2026,"R$ 55.000,00","R$ 55.000,00","1,20%",,113143-5,sim,sim,,,Não Inciada,,,,8,,,804,,
065.21.08.2026,,PREFEITURA DO MUNICÍPIO DE OSASCO,46.523.171/0001-04,,,Sim,Municipal,Emendas de bancada/bloco,,Decreto 14551/2025 / Lei 13019/ 2014 /Substitutivo 10/2025 ao Projeto de Lei 200/2152,Stephane Carolina Rossi de Almeida Magdesian,065.21.08.2026,"Aquisição de equipamentos, mobiliário e materiais de consumo para a estruturação desalas de recursos multifuncionais especializadas em deficiência auditiva AEE/ DA (EMEF Prof. Terezinha Martins Pereira e CEMEIEF Maria Tarcilla Fornasaro Melli)",,,AMBOS,,,,Ainda não tem processo administrativo aberto por estar em fase inicial,31/12/2026,"R$ 104.000,00","R$ 104.000,00","1,20%",,113143-5,sim,sim,,,Não Inciada,,,,12,,,804,,
079.21.14.2026,,PREFEITURA DO MUNICÍPIO DE OSASCO,46.523.171/0001-04,,,Sim,Municipal,Emendas de bancada/bloco,,Decreto 14551/2025 / Lei 13019/ 2014 /Substitutivo 10/2025 ao Projeto de Lei 200/2152,Stephane Carolina Rossi de Almeida Magdesian,079.21.14.2026,Oficinas de matemática e rodas de conversa com famílias e responsáveis,,,CUSTEIO,,,,Ainda não tem processo administrativo aberto por estar em fase inicial,31/12/2026,"R$ 100.000,00","R$ 100.000,00","1,20%",,113143-5,sim,sim,,,Não Inciada,,,,8,,,804,,
004.04.34.2026,,PREFEITURA DO MUNICÍPIO DE OSASCO,46.523.171/0001-04,,,Sim,Municipal,Emendas de bancada/bloco,,Decreto 14551/2025 / Lei 13019/ 2014 /Substitutivo 10/2025 ao Projeto de Lei 200/2152,Délbio Camargo Teruel,004.04.34.2026,"Equipamentos tecnológicos de monitoramento, coomunicação e capacitação para ações de prevenção, preparação e resposta frente a situações de risco e desastres naturais.",,,AMBOS,,,,Ainda não tem processo administrativo aberto por estar em fase inicial,31/12/2026,"R$ 100.000,00","R$ 100.000,00","1,20%",,113143-5,sim,sim,,,Não Inciada,,,,4,,,804,,
005.04.20.2026,,PREFEITURA DO MUNICÍPIO DE OSASCO,46.523.171/0001-04,,,Sim,Municipal,Emendas de bancada/bloco,,Decreto 14551/2025 / Lei 13019/ 2014 /Substitutivo 10/2025 ao Projeto de Lei 200/2152,Délbio Camargo Teruel,005.04.20.2026,Curso de Atendimento pré- hospitalar tático para agentes da GCM e outros servidores atuantes em situações de emergência.,,,CUSTEIO,,,,Ainda não tem processo administrativo aberto por estar em fase inicial,31/12/2026,"R$ 300.000,00","R$ 300.000,00","1,20%",,113143-5,sim,sim,,,Não Inciada,,,,4,,,804,,
006.04.14.2026,,PREFEITURA DO MUNICÍPIO DE OSASCO,46.523.171/0001-04,,,Sim,Municipal,Emendas de bancada/bloco,,Decreto 14551/2025 / Lei 13019/ 2014 /Substitutivo 10/2025 ao Projeto de Lei 200/2152,Délbio Camargo Teruel,006.04.14.2026,Adequação e manutenção da sede da instituição para atendimento da população em serviço de convivência e fortalecimento de vínculos.,,,AMBOS,,,,Ainda não tem processo administrativo aberto por estar em fase inicial,31/12/2026,"R$ 160.668,85","R$ 160.668,85","1,20%",,113143-5,sim,sim,,,Não Inciada,,,,8,,,804,,
007.04.30.2026,,PREFEITURA DO MUNICÍPIO DE OSASCO,46.523.171/0001-04,,,Sim,Municipal,Emendas de bancada/bloco,,Decreto 14551/2025 / Lei 13019/ 2014 /Substitutivo 10/2025 ao Projeto de Lei 200/2152,Délbio Camargo Teruel,007.04.30.2026,Serviços especializados para pessoas com deficiência e seus cuidadores em situação de vulnerabilidade Social.,,,CUSTEIO,,,,Ainda não tem processo administrativo aberto por estar em fase inicial,31/12/2026,"R$ 150.000,00","R$ 150.000,00","1,20%",,113143-5,sim,sim,,,Não Inciada,,,,14,,,804,,
008.04.12.2026,,PREFEITURA DO MUNICÍPIO DE OSASCO,46.523.171/0001-04,,,Sim,Municipal,Emendas de bancada/bloco,,Decreto 14551/2025 / Lei 13019/ 2014 /Substitutivo 10/2025 ao Projeto de Lei 200/2152,Délbio Camargo Teruel,008.04.12.2026,Fomentar a prática esportiva de Futsal de forma integrativa e formativa.,,,CUSTEIO,,,,Ainda não tem processo administrativo aberto por estar em fase inicial,31/12/2026,"R$ 150.000,00","R$ 150.000,00","1,20%",,113143-5,sim,sim,,,Não Inciada,,,,27,,,804,,
009.04.02.2026,,PREFEITURA DO MUNICÍPIO DE OSASCO,46.523.171/0001-04,,,Sim,Municipal,Emendas de bancada/bloco,,Decreto 14551/2025 / Lei 13019/ 2014 /Substitutivo 10/2025 ao Projeto de Lei 200/2152,Délbio Camargo Teruel,009.04.02.2026,Aquisição de Equipamentos e material de consumo para ensinar costura para pessoas em situação de vulnerabilidade e mobilizar a cidade em corrente de solidariedade,,,AMBOS,,,,Ainda não tem processo administrativo aberto por estar em fase inicial,31/12/2026,"R$ 63.000,00","R$ 63.000,00","1,20%",,113143-5,sim,sim,,,Não Inciada,,,,8,,,804,,
010.04.14.2026,,PREFEITURA DO MUNICÍPIO DE OSASCO,46.523.171/0001-04,,,Sim,Municipal,Emendas de bancada/bloco,,Decreto 14551/2025 / Lei 13019/ 2014 /Substitutivo 10/2025 ao Projeto de Lei 200/2152,Délbio Camargo Teruel,010.04.14.2026,"Encontro intergeracional entre idosos e jovens por meio da arte, cultura e sustentabilidade para geração de renda e estimulo de protagonismo social.",,,CUSTEIO,,,,Ainda não tem processo administrativo aberto por estar em fase inicial,31/12/2026,"R$ 150.000,00","R$ 150.000,00","1,20%",,113143-5,sim,sim,,,Não Inciada,,,,8,,,804,,
011.04.12.2026,,PREFEITURA DO MUNICÍPIO DE OSASCO,46.523.171/0001-04,,,Sim,Municipal,Emendas de bancada/bloco,,Decreto 14551/2025 / Lei 13019/ 2014 /Substitutivo 10/2025 ao Projeto de Lei 200/2152,Délbio Camargo Teruel,011.04.12.2026,"Promover ambiente esportivo mais saudável, equiilibrado e acolhedor com foco na saúde mental de atletas.",,,CUSTEIO,,,,Ainda não tem processo administrativo aberto por estar em fase inicial,31/12/2026,"R$ 78.000,00","R$ 78.000,00","1,20%",,113143-5,sim,sim,,,Não Inciada,,,,27,,,804,,
090.05.09.2026,,PREFEITURA DO MUNICÍPIO DE OSASCO,46.523.171/0001-04,,,Sim,Municipal,Emendas de bancada/bloco,,Decreto 14551/2025 / Lei 13019/ 2014 /Substitutivo 10/2025 ao Projeto de Lei 200/2152,Elania Silva de Lima,090.05.09.2026,Equipamentos para atividades de reabilitação voltadas ao atendimento de pessoas com deficiência.,,,INVESTIMENTO,,,,Ainda não tem processo administrativo aberto por estar em fase inicial,31/12/2026,"R$ 50.000,00","R$ 50.000,00","1,20%",,113143-5,sim,sim,,,Não Inciada,,,,10,,,804,,
091.05.15.2026,,PREFEITURA DO MUNICÍPIO DE OSASCO,46.523.171/0001-04,,,Sim,Municipal,Emendas de bancada/bloco,,Decreto 14551/2025 / Lei 13019/ 2014 /Substitutivo 10/2025 ao Projeto de Lei 200/2152,Elania Silva de Lima,091.05.15.2026,Instalação de cobertura na pista de skate e acústica de uma sala para torná-la estúdio de música,,,CUSTEIO,,,,Ainda não tem processo administrativo aberto por estar em fase inicial,31/12/2026,"R$ 200.000,00","R$ 200.000,00","1,20%",,113143-5,sim,sim,,,Não Inciada,,,,13,,,804,,
094.05.14.2026,,PREFEITURA DO MUNICÍPIO DE OSASCO,46.523.171/0001-04,,,Sim,Municipal,Emendas de bancada/bloco,,Decreto 14551/2025 / Lei 13019/ 2014 /Substitutivo 10/2025 ao Projeto de Lei 200/2152,Elania Silva de Lima,094.05.14.2026,Construção e Implantação da Arena Esportiva para atendimento comunitario de pessoas em situação de vulnerabilidade.,,,INVESTIMENTO,,,,Ainda não tem processo administrativo aberto por estar em fase inicial,31/12/2026,"R$ 500.000,00","R$ 500.000,00","1,20%",,113143-5,sim,sim,,,Não Inciada,,,,8,,,804,,
095.05.02.2026,,PREFEITURA DO MUNICÍPIO DE OSASCO,46.523.171/0001-04,,,Sim,Municipal,Emendas de bancada/bloco,,Decreto 14551/2025 / Lei 13019/ 2014 /Substitutivo 10/2025 ao Projeto de Lei 200/2152,Elania Silva de Lima,095.05.02.2026,"Equipamentos para preparo fisico de atividades de alta complexidade para integrantes de missões de salvamento, combate a incêndios, resgate e operações subaquáticas.",,,INVESTIMENTO,,,,Ainda não tem processo administrativo aberto por estar em fase inicial,31/12/2026,"R$ 25.000,00","R$ 25.000,00","1,20%",,113143-5,sim,sim,,,Não Inciada,,,,4,,,804,,
125.05.17.2026,,PREFEITURA DO MUNICÍPIO DE OSASCO,46.523.171/0001-04,,,Sim,Municipal,Emendas de bancada/bloco,,Decreto 14551/2025 / Lei 13019/ 2014 /Substitutivo 10/2025 ao Projeto de Lei 200/2152,Elania Silva de Lima,125.05.17.2026,"Atendimento e cuidado de animais abrigados na sede da ONG Apata, alimentação, higiene, saúde, bem estar e adoção.",,,CUSTEIO,,,,Ainda não tem processo administrativo aberto por estar em fase inicial,31/12/2026,"R$ 100.000,00","R$ 100.000,00","1,20%",,113143-5,sim,sim,,,Não Inciada,,,,18,,,804,,
026.07.09.2026,,PREFEITURA DO MUNICÍPIO DE OSASCO,46.523.171/0001-04,,,Sim,Municipal,Emendas de bancada/bloco,,Decreto 14551/2025 / Lei 13019/ 2014 /Substitutivo 10/2025 ao Projeto de Lei 200/2152,Emerson Marcio Vitalino,026.07.09.2026,Fomento as atividades de saúde da população de Osasco,,,AMBOS,,,,Ainda não tem processo administrativo aberto por estar em fase inicial,31/12/2026,"R$ 1.380.000,00","R$ 1.380.000,00","1,20%",,113143-5,sim,sim,,,Não Inciada,,,,10,,,804,,
047.07.15.2026,,PREFEITURA DO MUNICÍPIO DE OSASCO,46.523.171/0001-04,,,Sim,Municipal,Emendas de bancada/bloco,,Decreto 14551/2025 / Lei 13019/ 2014 /Substitutivo 10/2025 ao Projeto de Lei 200/2152,Emerson Marcio Vitalino,047.07.15.2026,Ações formativas culturais e raciais,,,CUSTEIO,,,,Ainda não tem processo administrativo aberto por estar em fase inicial,31/12/2026,"R$ 250.000,00","R$ 250.000,00","1,20%",,113143-5,sim,sim,,,Não Inciada,,,,13,,,804,,
